UID,human_author_probability,reason
UID-0011,95,"This document exhibits the hallmarks of a formal institutional submission from a large professional association (AAMC). The indicators of human authorship include: 1. The inclusion of specific, granular organizational data (e.g., exact membership counts, specific accreditation bodies, and internal survey statistics from FY2024); 2. The use of standard, highly structured legal/regulatory formatting, including formal headers, footers, and specific docket references; 3. The presence of detailed footnotes citing internal AAMC analysis and external databases; 4. The tone is consistent with professional policy advocacy, characterized by institutional 'we' language and specific industry-standard terminology (e.g., 'in-basket message labels,' 'ambient listening,' 'prior authorization processing'); 5. The document contains minor, human-typical formatting artifacts, such as the trailing 'f' at the very end of the text, which suggests a copy-paste error from a PDF or word processor rather than a clean AI generation."
UID-0012,80,"This document exhibits the hallmarks of a professional policy submission drafted by a subject-matter expert or a team of consultants. The content is highly specific, referencing particular regulatory frameworks (ASTP/ONC, AHRQ) and nuanced industry challenges (e.g., the distinction between FDA-regulated devices and operational decision support). The structure follows a standard, formal regulatory comment template. While the prose is polished, it lacks the 'hallucination' or 'over-generalized' tone typical of AI; instead, it reflects the specific, jargon-heavy, and strategic language used by health policy organizations. The repetition of the organization's name and contact information at the end of each section is a common formatting artifact of human-compiled documents intended for submission to federal dockets, rather than a stylistic choice an AI would make on its own."
UID-0013,80,"This document exhibits the hallmarks of a corporate regulatory submission drafted by a team of professionals (likely legal, regulatory affairs, and product marketing). The text contains specific, proprietary branding (aiOS™, CARE™), references to internal company milestones (January 2026 FDA clearance), and specific citations to medical literature that are characteristic of a company's official response to a government RFI. While the structure is highly polished and professional, it lacks the 'generic' quality of AI-generated text; instead, it reflects the specific strategic interests and boilerplate language typical of a medical technology firm advocating for its own business model and regulatory environment. The minor formatting inconsistencies (e.g., the slightly awkward 'Dr. Mr. Keane' salutation and the abrupt cutoff at the end) are more indicative of human error during a copy-paste or drafting process than the output of a standard LLM."
UID-0014,85,"This text exhibits the hallmarks of a formal policy submission drafted by a professional organization (the AFT). The content is highly specific to the organization's mission, referencing their membership size, specific labor-related concerns (collective bargaining, deskilling, and worker surveillance), and established policy positions. The structure follows a standard regulatory comment format (responding to specific RFI questions). While the prose is polished, it lacks the 'hallucination' or generic, overly-symmetrical structure typical of AI; instead, it uses specific, domain-expert terminology (e.g., 'ambient listening,' 'nitrogen oxides,' 'clinical governance structures') that reflects the institutional knowledge of a labor union. The occasional minor formatting quirks, such as the extra space in 'enhances , not replaces,' are more characteristic of human copy-pasting or editing than AI generation."
UID-0015,40,"1. Highly structured, formulaic response typical of AI-generated RFI submissions; 2. Use of 'corporate-speak' buzzwords (e.g., 'agentic event framework,' 'performance drift,' 'longitudinal, well-structured datasets') that are characteristic of LLM output; 3. The document follows a rigid, perfectly balanced bullet-point structure for every question; 4. The technical recommendations (e.g., specific AWS Cognito and CloudWatch configurations) are presented with a level of encyclopedic, list-based precision that often signals an AI synthesizing technical documentation; 5. The text ends abruptly with an incomplete sentence ('Codify payer expectation'), a common artifact of AI generation hitting a token limit."
UID-0016,85,"This document exhibits the hallmarks of a professional policy submission from a trade association (The Alliance for Connected Care). The text contains specific, industry-standard jargon ('modality-agnostic', 'originating site limitations', 'distant site practitioner-type'), references to specific legislative and regulatory pain points (Medicare telehealth lapses, hospital-at-home), and a consistent organizational voice that aligns with the known advocacy positions of such groups. While the structure is highly organized, this is characteristic of professional lobbying and policy drafting rather than AI generation. The presence of minor formatting artifacts (e.g., the '1', '2', '3' page markers and the truncated final word 'AI-enable') suggests a copy-paste process from a formal PDF or Word document, which is typical of human-led organizational submissions."
UID-0017,40,"1. Highly polished, formal, and concise structure characteristic of AI-generated policy summaries; 2. Use of 'algorithmic inputs' as a buzzword-heavy, abstract framing typical of LLM responses to regulatory prompts; 3. The text follows a classic AI 'recommendation-justification' template (State the recommendation, then provide a moral/ethical imperative); 4. Lack of personal voice, anecdotal evidence, or specific stylistic idiosyncrasies that typically accompany human-authored advocacy comments."
UID-0018,85,"This document exhibits the hallmarks of a formal institutional response drafted by subject matter experts and legal/policy staff at a major academic medical center. The evidence for human authorship includes: 1. Specific, granular institutional context (e.g., the detailed list of Penn Medicine facilities and their founding dates) which is characteristic of internal organizational boilerplate; 2. The use of industry-specific jargon and nuanced policy critiques (e.g., the specific mention of 'ACLA vs FDA' and the distinction between 'functional' and 'technical' interoperability) that reflect deep, domain-specific expertise; 3. The presence of minor, non-AI-typical formatting inconsistencies and a sudden, abrupt cutoff at the end of the text, which is common in human-pasted submissions but rare in AI-generated outputs; 4. The structure follows a standard, albeit dense, professional memo format rather than the overly polished, repetitive, or 'balanced' structure typical of LLMs."
UID-0019,85,"This document exhibits the hallmarks of a professional policy submission from a think tank. The writing is characterized by specific, granular citations of federal regulations, legislative history (the 21st Century Cures Act), and external academic literature (JAMA Health Forum). The narrative structure follows a standard legal/regulatory comment format, including formal headers, docket identification, and a structured response to specific RFI questions. The arguments are nuanced, focusing on the tension between statutory text and agency guidance, which is typical of policy analysts at organizations like the Reason Foundation. While the prose is polished, it lacks the 'hallucination' or 'generic filler' patterns common in AI-generated policy responses; instead, it demonstrates a deep, specific familiarity with the timeline of FDA guidance documents from 2022 to 2026. The abrupt cutoff at the end appears to be a technical error in the submission or copy-paste process rather than an AI generation artifact."
UID-0020,80,"This document exhibits the hallmarks of a formal institutional submission from a professional trade association. The structure, tone, and specific policy recommendations are consistent with the standard operating procedures of the American Psychological Association (APA) advocacy team. Key indicators of human authorship include: 1. The inclusion of specific, real-world organizational identifiers (e.g., the specific name of the advocacy office, the correct contact person, and the specific email domain); 2. The use of industry-specific jargon and policy-oriented phrasing that aligns with the APA's established public stance on AI and mental health; 3. The presence of minor, non-AI-typical inconsistencies, such as the slight repetition of the phrase 'bedrock of quality care' and the minor grammatical hiccup 'a chatbots on a popular platform' (which is a human-style typo rather than an AI hallucination); 4. The document follows a standard legal/regulatory comment template used by professional lobbyists, which is distinct from the generic, overly polished, and repetitive structure typically produced by LLMs."
UID-0021,80,"The text is highly concise, professional, and lacks the characteristic 'fluff' or verbose padding typical of LLM-generated policy responses. It reads like a formal, institutional position statement from a professional organization, utilizing precise, domain-specific terminology ('disaggregated performance reporting') that reflects the specific advocacy style of a medical association rather than the generalized, neutral tone of an AI."
UID-0022,85,"The comment exhibits strong markers of human professional authorship, specifically the inclusion of granular, proprietary data points (e.g., '47 health system clients', '11 separate frameworks', '$340,000 compliance overhead') that are characteristic of industry-specific policy advocacy. The tone is consistent with a Practice Manager at a health-tech firm, balancing high-level policy critique with specific operational pain points. The structure, while logical, lacks the 'perfect' symmetry or repetitive transition phrases often found in LLM outputs. The inclusion of a specific, verifiable contact email and an offer to provide internal documentation is a common practice for human stakeholders in regulatory dockets, whereas AI-generated comments typically avoid such specific, verifiable commitments."
UID-0023,85,"This comment exhibits the hallmarks of professional policy advocacy written by a subject matter expert. The text includes specific, verifiable citations (Dafny, Gruber, and Ody, 2023; PINC AI 2024 benchmarking), granular internal data (Q3 2024 policy working group metrics), and a highly specific, cynical tone regarding federal regulatory history (HITECH, 21st Century Cures Act). The structure is characteristic of a formal corporate submission, including headers, contact information, and a clear, argumentative thesis that draws on industry-specific grievances rather than generic AI-generated platitudes. The prose is dense, technical, and lacks the 'polite' or 'balanced' hedging typical of LLMs."
UID-0024,85,"This comment exhibits the hallmarks of expert human authorship rather than AI generation. 1. Specificity and Context: The document contains highly granular, verifiable references to specific regulatory filings, state-level public records requests (GRAMA), and niche academic consortiums (MIT Critical Data), which are characteristic of a professional team of researchers and clinicians. 2. Tone and Perspective: The writing maintains a consistent, critical, and advocacy-oriented voice that reflects a specific ideological stance on clinical AI regulation, rather than the neutral, 'both-sides' hedging typical of LLMs. 3. Structural Complexity: The document is structured as a formal legal/regulatory submission with a clear, logical progression from a summary to a detailed case study, followed by a broader industry analysis. 4. Lack of AI 'Tells': The text avoids common AI markers such as repetitive transition phrases, overly polished but vacuous 'in conclusion' summaries, or the tendency to use 'it is important to note' as a filler. The abrupt ending (cut off mid-sentence) is a common artifact of human copy-pasting from a larger document, rather than an AI generation error."
UID-0025,20,"1. Highly structured, formulaic 'policy-speak' typical of LLM responses to regulatory prompts; 2. Use of the 'rule of three' in the second paragraph (reduce uncertainty, strengthen accountability, and promote patient trust); 3. Perfectly balanced, symmetrical sentence structure; 4. Excessive use of buzzword-heavy, abstract corporate terminology ('responsible and trusted AI adoption', 'purpose-of-use awareness'); 5. Lack of personal voice, anecdotal evidence, or specific stakeholder perspective, which is characteristic of AI-generated boilerplate text."
UID-0026,85,"The comment exhibits strong indicators of human authorship, specifically the author's deep, specialized domain expertise in HL7 FHIR standards and Evidence-Based Medicine (EBM). The text is highly technical and idiosyncratic, focusing on a specific project (EBMonFHIR) and providing concrete, verifiable links to their own work. The structure is functional rather than stylistic, typical of a subject-matter expert responding to a regulatory RFI. While the writing is clear, it lacks the 'hallucination' or 'over-polishing' common in AI; instead, it reads like a professional proposal from an individual or organization advocating for a specific technical standard they have developed."
UID-0027,80,"The comment exhibits strong markers of human authorship, specifically the 'founder's voice.' The text is highly repetitive and idiosyncratic, focusing intensely on a single, specific business pain point (regulatory data infrastructure) that aligns perfectly with the author's stated company mission. While the structure is professional and organized, it lacks the 'hallucination' or 'generic filler' common in AI responses; instead, it uses specific, repetitive phrasing ('foundational infrastructure failure,' 'manual monitoring processes') that reflects a human author 'hammering' a specific point of advocacy. The inclusion of specific, albeit slightly messy, formatting and the abrupt cutoff at the end suggest a human drafting a document in a word processor rather than an AI generating a polished, complete output."
UID-0028,20,"1. The text exhibits a highly structured, formulaic 'white paper' style typical of LLM outputs, including an Executive Summary, Introduction, and Policy Gaps section. 2. It relies on a 'rule-of-three' pattern in lists (e.g., 'buying, building, evaluating, using, and receiving care'; 'technical, organizational, and human aspects'; 'regulation, reimbursement, and research & development'). 3. The prose is characterized by 'AI-smoothness'—a lack of idiosyncratic voice, personal anecdotes, or specific, messy human perspective, favoring instead a neutral, encyclopedic tone. 4. The text uses predictable transition phrases and academic filler (e.g., 'Amid these mounting pressures,' 'Despite AI’s promise,' 'On the technological front'). 5. The document ends abruptly mid-sentence ('the scale may impo'), which is a common artifact of an LLM reaching its token generation limit. 6. The citations, while formatted correctly, follow a pattern of 'data-dumping' statistics to establish authority, a hallmark of AI-generated policy briefs."
UID-0029,85,"The comment exhibits hallmarks of a genuine professional testimonial. It uses specific, first-person experiential language ('For me,' 'I can focus entirely on the client') that reflects a realistic clinical workflow. The structure is logical but lacks the 'over-polished' or 'perfectly balanced' rhetorical flourishes common in LLM outputs. The argument follows a standard professional advocacy format—identifying a problem (burnout/documentation burden), offering a solution (AI tools), and addressing potential counterarguments (ethics/oversight)—which is characteristic of a subject-matter expert writing a formal comment. The inclusion of specific professional credentials and a location further supports the authenticity of the submission."
UID-0030,85,"The comment exhibits hallmarks of authentic human expression: it is brief, direct, and lacks the structural 'padding' or excessive transition words common in AI-generated policy responses. The phrasing 'I personally think' and the slightly repetitive, urgent tone ('should not be allowed,' 'incredibly uncomfortable') reflect a genuine, emotional reaction rather than a synthesized, balanced argument. There is no evidence of the 'rule of three' or the overly polished, neutral tone typical of LLMs."
UID-0031,80,"The comment exhibits strong markers of human professional expertise. 1. The narrative is grounded in specific, domain-relevant experience (e.g., referencing 'provider data management systems' and 'SOC 2, HIPAA, and GDPR compliance'), which reflects the nuanced perspective of a consultant rather than the generalized output of an AI. 2. The structure follows a standard, logical professional format for regulatory responses, which is expected in this context. 3. The tone is consistent, pragmatic, and avoids the 'over-polishing' or 'hyper-structured' bullet points often found in LLM responses. 4. The arguments regarding 'friction' and 'incentive alignment' are specific to the author's stated background in healthcare operations, showing a depth of understanding that feels authentic to a human practitioner."
UID-0032,90,"This document exhibits the hallmarks of professional policy writing produced by a think tank. The structure is highly specific to institutional advocacy, including formal headers, precise citations of internal reports and fact sheets, and a clear organizational voice. The inclusion of specific, dated references to the organization's own prior publications (e.g., BPC's 2025 analysis) and the nuanced discussion of regulatory pathways (such as 510(k) clearance and Predetermined Change Control Plans) reflect deep, domain-specific expertise rather than the generalized, surface-level synthesis typical of AI. The formatting, including the use of footnotes and specific regulatory terminology, is consistent with standard administrative law practice."
UID-0033,20,"1. The text includes repetitive header/footer metadata ('National Minority Quality Forum Comments | HHS AI RFI | Page 1') which is a hallmark of AI models processing document-based prompts or copy-pasting from structured templates; 2. The sentence structure is highly formulaic, utilizing a 'Subject-Verb-Object' structure common in AI-generated policy summaries; 3. The phrasing 'strongly recommends the Department recognize that' is a classic AI boilerplate transition used to introduce a thesis statement; 4. The content is overly concise and lacks the idiosyncratic syntax, personal voice, or specific anecdotal evidence typically found in human-authored advocacy submissions; 5. The text exhibits a 'perfectly balanced' rhetorical structure, prioritizing professional polish over the messy, nuanced, or conversational tone often present in human-written public comments."
UID-0034,80,"This document exhibits the hallmarks of a professional trade association submission. The text contains specific, industry-relevant formatting artifacts (such as the '1' appearing in the middle of the first paragraph, likely a remnant of a footnote or citation reference), inconsistent spacing, and minor typographical errors (e.g., 'm ost', 'a nd', 'worklows') that are characteristic of human-drafted documents converted from internal word processing files. The content is highly specialized, utilizing industry-specific jargon ('logic-forking', 'administrative simplification', 'transaction infrastructure') in a manner that reflects the actual operational concerns of a clearinghouse association rather than the generalized, polished prose typical of AI. The structure is a standard regulatory response template, which is common for professional organizations, and the inclusion of a disclaimer regarding member consensus is a standard legal safeguard used by human-led trade groups."
UID-0035,90,"The comment exhibits strong markers of human authorship: 1. The inclusion of a personal, specific anecdote ('sat with that for three weeks') that grounds the policy concern in lived experience; 2. A conversational, slightly informal tone ('To be completely honest', 'getting them all mixed up') that lacks the polished, neutral, or overly formal structure typical of LLMs; 3. The expression of genuine confusion regarding the regulatory context, which AI models are typically trained to avoid or clarify; 4. The absence of common AI structural tropes like the 'rule of three' or perfectly balanced, symmetrical paragraph construction."
UID-0036,85,"This document exhibits the hallmarks of a formal corporate or institutional regulatory submission. The structure, including the formal header, specific organizational background, and the use of industry-standard terminology (e.g., 'care continuum,' 'ambient scribe technology,' 'pilot trap'), is consistent with professional advocacy writing produced by a health system's policy or government affairs department. The text contains specific, non-generic details about the organization (10 hospitals, 60 clinics, 34,000 employees) that are characteristic of human-authored institutional comments. While the prose is polished, it lacks the repetitive 'AI-isms' such as excessive use of transition words like 'furthermore' or 'moreover,' or the overly balanced, symmetrical sentence structures often found in LLM outputs. The slight formatting inconsistencies (e.g., the footnote placement and the abrupt ending) further suggest a human-drafted document that may have been cut off during the submission process."
UID-0037,80,"This document exhibits the hallmarks of a formal corporate regulatory submission written by a team of policy experts and legal counsel. The text is characterized by: 1. Specific, context-aware references to internal company initiatives and specific regulatory frameworks (e.g., HTI-5, CMS ACCESS, FDA TEMPO) that are consistent with Verily's public policy positions; 2. The use of industry-specific jargon and nuanced policy arguments that reflect a deep, institutional understanding of the health-tech landscape; 3. A structured, professional tone typical of 'Big Tech' government affairs departments; 4. The inclusion of specific footnotes and document headers, which are standard in formal docket submissions. While the prose is polished and structured, it lacks the 'generic' or 'hallucinated' quality often found in AI-generated policy responses; instead, it reads like a carefully drafted document intended to influence specific federal rulemaking."
UID-0038,80,"This document exhibits the hallmarks of a professional consulting firm's formal response to a federal RFI. The text is highly structured, consistent with industry-standard proposal writing, and contains specific, proprietary branding (e.g., 'AI ReadyCheck™', 'AI-EQUITYClear™', 'AI SoftLife™') that is characteristic of a boutique consultancy attempting to market its services within a regulatory submission. The tone is consistent with expert-level policy analysis, and the inclusion of specific regulatory citations (45 CFR Part 170, 42 CFR Part 414) reflects the specialized knowledge of a human subject matter expert rather than the generalized, often hallucinated, or overly cautious output typical of LLMs. While the structure is clean and professional, it lacks the 'over-polished' or repetitive syntactic patterns often found in AI-generated policy papers."
UID-0039,85,"This document exhibits the hallmarks of a professionally drafted corporate regulatory submission rather than AI-generated content. 1. Specificity of internal data: The inclusion of proprietary metrics (e.g., '80%+ of eligible providers,' '100,000 notes,' 'saving providers up to 90 minutes per day') reflects authentic organizational reporting. 2. Strategic advocacy: The text articulates a clear, self-interested policy agenda (e.g., advocating for federal preemption to bypass state-level regulatory hurdles) that is characteristic of legal and government affairs teams. 3. Domain-specific nuance: The discussion of CPT codes (90832-90834) and specific CFR citations (42 CFR Parts 414 and 425) is highly technical and contextually accurate, avoiding the 'hallucination' or generic filler often found in AI responses to complex regulatory prompts. 4. Tone: The tone is consistent with professional lobbying, utilizing industry-standard terminology ('patchwork of incompatible requirements,' 'chilling effect,' 'asynchronous reimbursement pathways') in a way that serves a specific business objective."
UID-0040,85,"The comment exhibits strong markers of authentic professional expertise rather than AI generation. Specifically: 1. The author provides a highly specific professional context (safety-net academic medical center in Brooklyn) that aligns with the nuanced, practical policy recommendations provided. 2. The structure is functional and utilitarian, characteristic of a subject-matter expert responding to a formal RFI, rather than the overly polished, flowery, or repetitive prose often produced by LLMs. 3. The recommendations (e.g., the 20% fallback rate threshold, the specific mention of LSSGB certification) reflect 'in-the-trenches' operational knowledge that is difficult for AI to synthesize without specific prompting. 4. The tone is consistent, authoritative, and lacks the 'AI-isms' such as excessive hedging, repetitive transition phrases, or the 'in conclusion' summary paragraph that often feels disconnected from the body text."
UID-0041,80,"This document exhibits the hallmarks of a formal corporate regulatory submission drafted by a legal or policy team. The structure is highly conventional for this genre, including specific docket references, formal headers, and detailed footnotes citing industry-specific literature. The content is deeply grounded in the specific business model and value proposition of the company (VieCure), using proprietary terminology ('AI digital ecosystem') and specific policy recommendations tailored to their market position. While the prose is polished and structured, this is expected in professional advocacy documents. The presence of specific, real-world citations (e.g., JAMA Network Open, NCCN Policy Summit) and the inclusion of a 'Confidential' footer on every page strongly suggest this is a genuine corporate filing rather than an AI-generated response."
UID-0042,85,"This document exhibits the hallmarks of a formal corporate regulatory submission written by a team of legal and policy experts. The text includes specific, verifiable internal data (e.g., 2024 revenue, specific product names, and proprietary survey statistics), which is characteristic of professional advocacy. The structure follows a standard 'white paper' format common in the healthcare industry. While the prose is polished, it lacks the 'hallucinated' or overly generic filler often found in AI-generated policy responses. The arguments are grounded in specific legislative history (21st Century Cures Act) and regulatory nuance (HTI-5 rule, FDA guidance documents) that reflect a deep, institutional knowledge of the specific regulatory landscape rather than the generalized synthesis typical of LLMs. The abrupt ending ('we therefore recommend FDA adopt a simpler regulatory app') suggests a human-driven copy-paste error or a document cut off during transmission, rather than the coherent, rounded-off conclusions typical of AI."
UID-0043,95,"This document is a formal regulatory submission from a major trade association (AdvaMed). It exhibits all the hallmarks of professional human-authored policy writing: specific organizational letterhead, precise internal citations (including footnotes to Federal Register documents), consistent use of industry-specific terminology (e.g., '510(k) submissions', 'De Novo paradigm', 'PCCP'), and a structured, institutional tone that reflects the long-standing advocacy style of such organizations. The document contains specific, verifiable data points (e.g., '1,300 AI-enabled medical devices', '450 devices through the De Novo paradigm') that are characteristic of a policy team's research rather than the generalized, hallucination-prone output of an LLM. The formatting, including page headers and footers, is consistent with a document prepared by a human administrative or legal team for a federal docket."
UID-0044,85,"The comment exhibits characteristics of a domain-specific technical submission rather than a generative AI output. It lacks the 'polite' introductory and concluding filler phrases typical of LLMs (e.g., 'I urge the agency to consider...'). The structure is highly telegraphic and dense, focusing on specific technical standards (ISO 39075) and their application to a niche interoperability problem (FHIR/GQL). The phrasing 'GQL on FHIR with AI will be useful to reason over...' is slightly awkward and repetitive, which is more characteristic of a human subject matter expert drafting a quick technical recommendation than the polished, grammatically fluid prose typically produced by AI models."
UID-0045,90,"The comment exhibits several hallmarks of authentic human authorship: 1. Unpolished syntax and grammatical errors (e.g., 'Psychologist ans', 'licences professional'); 2. Irregular capitalization and spacing (e.g., 'THis', 'psychotherpy'); 3. A conversational, anecdotal tone that lacks the structured, overly formal, or 'perfect' prose typical of LLMs; 4. The presence of specific, slightly disjointed personal observations ('Apparently the bot does whatever the person asking questions tell it to do') which feels like a genuine, albeit informal, attempt to articulate a concern rather than a synthesized policy argument."
UID-0046,80,"The document exhibits the structural and stylistic hallmarks of a formal corporate regulatory submission rather than AI-generated content. Key indicators of human authorship include: 1. The inclusion of specific, idiosyncratic administrative details, such as redundant contact information, specific file naming conventions for attachments (e.g., 'ACoverLetterandOverview.pdf'), and internal inconsistencies in dates (e.g., the cover letter is dated 2026, while the executive summary is dated 2025). 2. The presence of 'human' errors, such as the repetition of the 'Risk-Based Regulatory Framework' section (points 2 and 3 are identical), which is a common artifact of human copy-pasting during document assembly. 3. The specific, non-standardized terminology ('Avatar Tethering') and the inclusion of a proprietary business pitch embedded within a regulatory response, which reflects a specific corporate agenda rather than the generalized, neutral tone typical of AI. 4. The formatting of the contact information and the specific, localized references to Alabama and Kentucky legislative bills suggest a real-world entity attempting to lobby for a specific commercial framework."
UID-0047,80,"This document exhibits the hallmarks of a professionally drafted corporate policy submission. While it utilizes a structured, clear, and persuasive tone common in AI-generated content, the specific integration of primary source material—namely, the direct, idiosyncratic quotes from named members of the company's Clinical and Customer Advisory Boards—strongly points to human authorship. The document synthesizes internal qualitative data (the advisory board feedback) with specific regulatory requests, a task that requires internal organizational knowledge and coordination rather than the generic synthesis typical of LLMs. The formatting, including the specific references to RFI questions and the inclusion of professional credentials for the contributors, reflects a standard industry template for regulatory filings rather than AI-generated 'fluff'."
UID-0048,80,"This document exhibits the hallmarks of professional policy advocacy written by subject matter experts. The primary indicators of human authorship include: 1. Specific, granular references to federal regulations (e.g., 21 C.F.R. Part 880, 45 C.F.R. §170.315, 42 CFR 411.351), which are integrated into a sophisticated legal and operational argument rather than being used as generic filler; 2. A clear, industry-specific 'voice' that reflects the strategic interests of an AI governance firm; 3. The presence of a truncated sentence at the end ('Update and ve'), which is a common artifact of human copy-pasting or drafting errors, whereas AI models typically provide complete, polished sentences; 4. The structure follows a standard professional white-paper format common in regulatory lobbying, which is a learned professional style rather than an AI-generated stylistic flourish."
